Time [s] - Channel 1 - Position	Channel 1 - Position [m] - Channel 1 - Position	
0	0.000017295338	
0.0008192	0.000017283504	
0.0016384	0.000017283288	
0.0024576	0.000017294238	
0.0032768	0.000017319712	
0.004096	0.000017349864	
0.0049152	0.000017396044	
0.0057344	0.000017453063	
0.0065536	0.000017476992	
0.0073728	0.000017467097	
0.008192	0.000017431999	
0.0090112	0.000017389906	
0.0098304	0.000017363178	
0.0106496	0.000017339836	
0.0114688	0.000017351273	
0.012288	0.000017364414	
0.0131072	0.000017368572	
0.0139264	0.000017376821	
0.0147456	0.000017370277	
0.0155648	0.000017354742	
0.016384	0.000017343074	
0.0172032	0.000017333948	
0.0180224	0.000017317847	
0.0188416	0.000017287045	
0.0196608	0.000017248531	
0.02048	0.000017210138	
0.0212992	0.000017205589	
0.0221184	0.00001722354	
0.0229376	0.000017272993	
0.0237568	0.00001733283	
0.024576	0.000017361962	
0.0253952	0.000017383056	
0.0262144	0.00001737022	
0.0270336	0.000017342294	
0.0278528	0.000017323368	
0.028672	0.000017312474	
0.0294912	0.000017335412	
0.0303104	0.00001739374	
0.0311296	0.00001745462	
0.0319488	0.000017488269	
0.032768	0.000017500266	
0.0335872	0.000017471495	
0.0344064	0.000017436868	
0.0352256	0.000017405194	
0.0360448	0.000017396426	
0.036864	0.000017383353	
0.0376832	0.000017377248	
0.0385024	0.000017363783	
0.0393216	0.000017338849	
0.0401408	0.000017307656	
0.04096	0.000017297034	
0.0417792	0.000017319786	
0.0425984	0.000017340575	
0.0434176	0.000017369251	
0.0442368	0.000017387623	
0.045056	0.000017372827	
0.0458752	0.000017328278	
0.0466944	0.00001726496	
0.0475136	0.00001720585	
0.0483328	0.000017207318	
0.049152	0.000017256531	
0.0499712	0.000017346392	
0.0507904	0.000017435264	
0.0516096	0.000017472939	
0.0524288	0.000017444977	
0.053248	0.000017383457	
0.0540672	0.000017321402	
0.0548864	0.000017285239	
0.0557056	0.000017304367	
0.0565248	0.000017376091	
0.057344	0.000017442436	
0.0581632	0.000017486098	
0.0589824	0.000017467243	
0.0598016	0.000017400153	
0.0606208	0.000017334843	
0.06144	0.000017292266	
0.0622592	0.000017299765	
0.0630784	0.000017334908	
0.0638976	0.000017383323	
0.0647168	0.000017421028	
0.065536	0.000017383036	
0.0663552	0.000017313283	
0.0671744	0.000017214775	
0.0679936	0.000017132516	
0.0688128	0.00001716918	
0.069632	0.000017288975	
0.0704512	0.000017435818	
0.0712704	0.000017580422	
0.0720896	0.000017619562	
0.0729088	0.000017524141	
0.073728	0.000017377941	
0.0745472	0.000017259789	
0.0753664	0.000017205898	
0.0761856	0.000017281002	
0.0770048	0.000017397986	
0.077824	0.000017565196	
0.0786432	0.000017641095	
0.0794624	0.000017582187	
0.0802816	0.000017414789	
0.0811008	0.00001726639	
0.08192	0.000017143093	
0.0827392	0.000017127985	
0.0835584	0.000017234787	
0.0843776	0.000017335845	
0.0851968	0.000017416791	
0.086016	0.000017443726	
0.0868352	0.000017364411	
0.0876544	0.000017259312	
0.0884736	0.000017138906	
0.0892928	0.000017089788	
0.090112	0.000017159733	
0.0909312	0.000017297052	
0.0917504	0.000017394155	
0.0925696	0.000017448301	
0.0933888	0.000017408865	
0.094208	0.000017322541	
0.0950272	0.00001720816	
0.0958464	0.000017165183	
0.0966656	0.000017227588	
0.0974848	0.000017351495	
0.098304	0.000017499127	
0.0991232	0.000017607465	
0.0999424	0.000017577161	
0.1007616	0.00001743752	
0.1015808	0.000017293986	
0.1024	0.00001714483	
0.1032192	0.000017088324	
0.1040384	0.000017143914	
0.1048576	0.000017249073	
0.1056768	0.000017340385	
0.106496	0.000017378947	
0.1073152	0.000017356936	
0.1081344	0.000017281467	
0.1089536	0.000017178977	
0.1097728	0.000017087912	
0.110592	0.000017071289	
0.1114112	0.000017119054	
0.1122304	0.000017208563	
0.1130496	0.000017266897	
0.1138688	0.000017283768	
0.114688	0.000017287312	
0.1155072	0.00001727825	
0.1163264	0.000017271549	
0.1171456	0.00001727989	
0.1179648	0.000017286778	
0.118784	0.000017302819	
0.1196032	0.000017297607	
0.1204224	0.000017277989	
0.1212416	0.000017280195	
0.1220608	0.000017271288	
0.12288	0.000017281405	
0.1236992	0.00001729629	
0.1245184	0.000017312376	
0.1253376	0.000017321168	
0.1261568	0.000017315338	
0.126976	0.000017314241	
0.1277952	0.000017299576	
0.1286144	0.000017272103	
0.1294336	0.000017247792	
0.1302528	0.000017224895	
0.131072	0.000017211333	
0.1318912	0.000017201883	
0.1327104	0.00001718148	
0.1335296	0.000017168451	
0.1343488	0.000017168368	
0.135168	0.000017196809	
0.1359872	0.000017233699	
0.1368064	0.000017274078	
0.1376256	0.000017276791	
0.1384448	0.000017278455	
0.139264	0.000017243315	
0.1400832	0.000017177429	
0.1409024	0.000017173566	
0.1417216	0.000017212803	
0.1425408	0.00001730295	
0.14336	0.000017368349	
0.1441792	0.000017425722	
0.1449984	0.000017423044	
0.1458176	0.000017379593	
0.1466368	0.000017293141	
0.147456	0.000017198328	
0.1482752	0.000017162132	
0.1490944	0.000017173207	
0.1499136	0.000017244287	
0.1507328	0.000017304355	
0.151552	0.000017330532	
0.1523712	0.000017326315	
0.1531904	0.00001727667	
0.1540096	0.000017193755	
0.1548288	0.000017131315	
0.155648	0.000017124374	
0.1564672	0.000017177121	
0.1572864	0.000017245554	
0.1581056	0.000017287822	
0.1589248	0.000017290843	
0.159744	0.00001727052	
0.1605632	0.000017226879	
0.1613824	0.000017218455	
0.1622016	0.000017262796	
0.1630208	0.000017325126	
0.16384	0.000017368509	
0.1646592	0.000017385832	
0.1654784	0.000017355641	
0.1662976	0.000017292714	
0.1671168	0.000017213397	
0.167936	0.000017155766	
0.1687552	0.000017186814	
0.1695744	0.000017263528	
0.1703936	0.000017338229	
0.1712128	0.000017383679	
0.172032	0.000017384112	
0.1728512	0.000017324551	
0.1736704	0.000017229287	
0.1744896	0.000017145975	
0.1753088	0.000017118568	
0.176128	0.000017166043	
0.1769472	0.00001724784	
0.1777664	0.000017310037	
0.1785856	0.000017312088	
0.1794048	0.00001727527	
0.180224	0.000017219273	
0.1810432	0.000017192006	
0.1818624	0.000017207754	
0.1826816	0.000017274947	
0.1835008	0.000017333067	
0.18432	0.000017347949	
0.1851392	0.00001731766	
0.1859584	0.000017249518	
0.1867776	0.000017179048	
0.1875968	0.000017138091	
0.188416	0.000017191742	
0.1892352	0.000017300756	
0.1900544	0.000017403471	
0.1908736	0.000017485271	
0.1916928	0.000017473944	
0.192512	0.000017387368	
0.1933312	0.000017245109	
0.1941504	0.000017100448	
0.1949696	0.000017045457	
0.1957888	0.000017110758	
0.196608	0.000017254505	
0.1974272	0.000017379077	
0.1982464	0.000017446513	
0.1990656	0.00001739758	
0.1998848	0.00001729946	
0.200704	0.000017156614	
0.2015232	0.000017076273	
0.2023424	0.000017122847	
0.2031616	0.000017267816	
0.2039808	0.000017385645	
0.2048	0.000017453191	
0.2056192	0.000017428571	
0.2064384	0.000017337221	
0.2072576	0.000017244643	
0.2080768	0.000017163045	
