Time [s] - Channel 1 - Position	Channel 1 - Position [m] - Channel 1 - Position	
0	0.000017378395	
0.0008192	0.000017323753	
0.0016384	0.000017268065	
0.0024576	0.000017255688	
0.0032768	0.000017299217	
0.004096	0.000017349518	
0.0049152	0.000017390603	
0.0057344	0.000017424607	
0.0065536	0.000017405242	
0.0073728	0.000017358161	
0.008192	0.000017314351	
0.0090112	0.000017295163	
0.0098304	0.000017307884	
0.0106496	0.000017331854	
0.0114688	0.000017364741	
0.012288	0.000017375575	
0.0131072	0.000017351632	
0.0139264	0.000017302742	
0.0147456	0.000017260101	
0.0155648	0.000017248071	
0.016384	0.000017277334	
0.0172032	0.000017338876	
0.0180224	0.000017402662	
0.0188416	0.000017422979	
0.0196608	0.000017372296	
0.02048	0.000017295089	
0.0212992	0.000017210159	
0.0221184	0.000017179638	
0.0229376	0.000017243098	
0.0237568	0.000017353357	
0.024576	0.000017463234	
0.0253952	0.00001753005	
0.0262144	0.000017490913	
0.0270336	0.000017389019	
0.0278528	0.00001730091	
0.028672	0.000017231377	
0.0294912	0.000017263045	
0.0303104	0.000017350502	
0.0311296	0.000017473087	
0.0319488	0.000017570907	
0.032768	0.000017565057	
0.0335872	0.000017455637	
0.0344064	0.000017344824	
0.0352256	0.00001727358	
0.0360448	0.000017279472	
0.036864	0.000017349286	
0.0376832	0.000017466155	
0.0385024	0.000017564553	
0.0393216	0.000017562522	
0.0401408	0.000017457253	
0.04096	0.000017347735	
0.0417792	0.000017263688	
0.0425984	0.00001727283	
0.0434176	0.000017355492	
0.0442368	0.000017511373	
0.045056	0.000017651598	
0.0458752	0.000017672727	
0.0466944	0.000017560677	
0.0475136	0.000017377639	
0.0483328	0.000017239009	
0.049152	0.000017183339	
0.0499712	0.000017266814	
0.0507904	0.000017404886	
0.0516096	0.000017585522	
0.0524288	0.000017661424	
0.053248	0.000017595118	
0.0540672	0.000017402585	
0.0548864	0.000017240969	
0.0557056	0.00001711812	
0.0565248	0.000017161026	
0.057344	0.000017325583	
0.0581632	0.000017521422	
0.0589824	0.000017679921	
0.0598016	0.000017699888	
0.0606208	0.000017606934	
0.06144	0.000017415694	
0.0622592	0.000017309126	
0.0630784	0.00001727747	
0.0638976	0.000017340886	
0.0647168	0.000017488334	
0.065536	0.000017636665	
0.0663552	0.000017674281	
0.0671744	0.00001757668	
0.0679936	0.000017383175	
0.0688128	0.000017257432	
0.069632	0.000017192563	
0.0704512	0.000017257743	
0.0712704	0.000017400299	
0.0720896	0.000017597801	
0.0729088	0.000017685946	
0.073728	0.000017659366	
0.0745472	0.000017490774	
0.0753664	0.00001734013	
0.0761856	0.00001723109	
0.0770048	0.000017238704	
0.077824	0.000017358502	
0.0786432	0.000017503999	
0.0794624	0.000017655165	
0.0802816	0.000017682758	
0.0811008	0.000017578293	
0.08192	0.000017402819	
0.0827392	0.000017260563	
0.0835584	0.000017179377	
0.0843776	0.000017213785	
0.0851968	0.000017309903	
0.086016	0.000017410766	
0.0868352	0.000017481686	
0.0876544	0.000017470493	
0.0884736	0.000017388995	
0.0892928	0.000017306517	
0.090112	0.000017272044	
0.0909312	0.000017287908	
0.0917504	0.000017339187	
0.0925696	0.000017405081	
0.0933888	0.000017450727	
0.094208	0.000017420512	
0.0950272	0.000017343578	
0.0958464	0.000017276249	
0.0966656	0.00001723479	
0.0974848	0.000017270066	
0.098304	0.000017343839	
0.0991232	0.000017437556	
0.0999424	0.000017510113	
